content,score
#InvestasiCryptodiPintu jual beli di aplikasi pintu gampang sangat mudah dipahami ayo coba Investasi di pintu asetnya banyak jual beli bitcoin trading di pintu dengan membeli bitcoin sangat mudah dan gampang untuk dijual atau dibeli Terimakasih pintu sudah menemaniku saat ini,5
"2022 belom pakai apk pintu,nyeeseeelllll dah looohh !!!! apk recomended bnget buat transaksi ..mantappppppp jempollll 5 dahhh...",5
Kalau ngadain event itu bilang VERIFIKASI nya di dpn halaman jgn di dlm bgt.. Apk jelek curi data yah,1
Generasi muda yg cerdas harus cerdas pula dengan memilih untuk selalu tetap berinvestasi dengan bijak. Agar masa tuanya tidak sibuk bekerja manjadi karyawan🙏☕,4
Ni app crpto apasi pas udh deposi malah stuck di riwayat transaksi GK jelas banget tolong dong yg tau cara balikin beranda gmn app GK jelas,1
"Aplikasi cacad , masa pas harga market naik error parah ga bisa loading wallet",1
Mantap.. Trading lancar cepat dan mudah. PINTU memang Oke banget..,5
"Depo 2 hari gk masuk , lapor cs malah katanya status deposit tidak di temukan , dah di kirim screenshoot an depo lewat dana padahal",1
"aplikasi yang bagus,proses transaksi lancar dan cepat",5
Aplikasi ini terlalu mengambil fee yang besar untuk para treding crypto tidak seperti aplikasi toko crypto,1
"Aplikasi pertama yang memberikanku pengalaman trading cripto yang mudah dipahami ,mantap sukses selalu @hanznaska250 gass hadiahnya",5
Terimakasih pintu telah meluncurkan aplikasi yg mudah dipahami pemula seperti saya goodluck 🤍,5
Pintu lebih bagus dan mudah untuk penggunaan baru/ orang yg baru mengenal CRYPTO. Pintu mengajarkan investasi dan mengenal CRYPTO Lebih mendalam. Di bandingkan dengan platform lain PINTU Banyak KEUNTUNGAN Di banding kan platform lain.,5
"Aplikasi pintu crypto ternyata menyediakan berbagai aset crypto, memberikan kemudahan dengan adanya earn diawasi Bappebti dan Kominfo. Cocok banget bagi pemula atau baru mulai berinvestasi crypto.@pidriansyah1#aplikasi pintu crypto",5
Siang n kalau boleh tau berapa lama butuh waktu verifikasi karena dari jam 09.00an sampai jam 13.46 siang blm juga selesai verifikasi nya itu baru yang id n nanti mesti nunggu yang bank,1
"Fitur aplikasi pintu crypto sangat bagus, mudah dipahami bagi pemula , dan mudah untuk Jual Beli Bitcoin . tetap sukses bersama pintu paraa trader trader @ramadhanzikri310561 #Investasicryptodipintu#BTC Crypto",5
"Pintu pro, di update tambah performance,, sama bunyi buat harganya Dev",5
Tambahin list Coin jgn kalah sm indodax.. Klo Coin crypto lengkap saya pindah sekarang juga.,2
"Saya deposit ke akun saya, padahal di mbangking status nya dah berhasil tapi pas login di apk nya ga masuk saldonya, apakah ini scam?",1
Terlalu banyak potongan abis tuh mau beli crypto nya harga nya brp jadi brp duit di naikn 10 persen abis tuh pas mau jual juga di harga nya gak sesuai aneh,1
Knp skrng riwayat transaksi setiap koin gak ada ? Padahal udah protes via email blum di respon ..,3
Aplikasi Crypto yang sangat mudah di pahami untuk para pemula,5
Saya sangat suka apk inl simpel ga ribet sukses terus semua pengguna nya,5
"Tolong market crypto nya di perbanyak dong seperti Shiba dan yg baru2 ,,biar kmi semua gak lari ke aplikasi lain Yg market crypto nya lebih banyak .",3
Semogakan kedepannya pintu menjadi wallet crypto yg memiliki pelayanan yg terbaik dan untuk fee untuk kirim crypto atau wd ke rupiah jadi lebih kecil. Doa saya 🙏🙏,5
aplikasi keren dan cepat.. dan potongan nya murah #InvestasiCryptodiPintu,5
"Pintu memang top dan sangat terpercaya untuk investasi uang cripto, saya sangat senang dengan adanya app pintu ini, karena saya bisa menghasilkan uang sungguhan dari app ini dengan cara berinvestasi, ayo segera gabung agar kalian bisa mendapatkan uang sungguhan juga dari rumah sabil duduk manis minum kopi, agar bisa mendapatkan bonus saat daftar maka silahkan masukkan k0dereferall __J-A-V-A-2-9-3-8__",4
"Transaksi penarikan yang cepat dengan fee yang ringan, market lokal terbaik yang saya ketahui saat ini. Recommended (y)",5
"Investasi Crypto di Pintu ternyata beneran murah gak pake bohong,pantes jadi aplikasi yang sering di download dan di cari-cari di play store ✅✅✅ @muksss #InvestasiCryptodiPintu",5
"Wah nilai cryprto bitcoin, BNB, Chainlink di aplikasi beda jauh dibandingkan dengan google. Jadi nggak percaya dahlah kasih bintang 1 aja",1
Akhirnya ada solusi termudah untuk ikut tren crypto.. makasih pintu crypto..,5
"sangat bagus dan selalu update,semoga di tambahkan kembali fitur tarik uang lewat e wallet, terimakasih .",5
Sesimple ini trading krypto Di tambah fee yang murah Deposit crypto tersedia banyak jaringan tidak hanya ERC20 tapi juga BEP2 dan BEP20 Sehingga memudah kan saya untuk meminimalisir fee Terimakasih pintu sangat membantu @ibrahimogleg488 #AplikasiCryptountukSemua,5
Aplikasi yang sangat bagus dan recomended bisa melakukan penarikan Rupiah langsung ke rekening bank kita masing-masing.pokok recomended dah aplikasi pintu.,5
"mudah,cepat dan feenya bersahabat,terimakasih pintu!",5
Aplikasi Exchange Terbaik 👍💯 *Trading instan *Pajak Kecil *Withdraw super kilat *Fee Penarikan super murah meriah Semoga Jaya Terus @awang123,5
Kenapa di setiap transaksi selalu di kenakan pajak tolong dong untuk pajak nya di tanggung aplikasi,3
"Tiba"" maentenance gabisa ngirim asset, tiba"" app error gabisa dibuka hadehh",2
aku hanyalah pengusaha kecil di bidan audio & accesories mobil ygang berdiri sejak 2008 D2'S GOND Audio,5
"Setelah saya meneliti secara seksama pada Pintu dan Neobank, ternyata Pintu lebih unggul karena sangat cepat menumbuhkan uang saya jika dibandingkan dgn Neobank. Terimakasih ya, sdh menumbuhkan uang saya. Jagalah kinerjamu baik² agar hubungan kita tetap abadi. 🥰🤝",5
"Saya uninstall lagi, krna mw masuk az susah setiap mw masukin OTP di bilang invalid terus,",1
"Alhamdulillah kak semenjak saya kenal pintu,saya bisa menginvest kan sedikit uang yang saya dapat dari bekerja,dan semenjak kenal pintu saya bisa mengenal dunia crypto sedikit demi sedikit,dan saya ucapkan banyak terima kasih sudah ada aplikasi yang terbaik ini @gufronnuriawan01192 #InvestasiCryptodiPintu",5
"Bagi pemula yang mau investasi Bitcoin saya menyarankan pake Aplikasi Pintu Crypto. Jual Beli Bitcoin di aplikasi pintu gampang banget dan terbukti aman, bukan hanya kita bisa investasi mulai dari Rp 11.000 dong. @polikarpus19 #investasicryptodipintu",5
"Jual beli yang sangat praktis,sangat membantu saat butuh dana cepat untuk pencairan koin crypto",5
"Sebagai pengguna apk Pintu, Saya merasakan mudahnya membeli,menjual serta mengelola aset crypto di apk Pintu.Bagi kamu yang memiliki aktivitas padat, kamu akan dimanjakan dengan fitur pembelian dan penjualan crypto secara instan. Selain itu, kamu akan disajikan dengan grafik/chart harga crypto dalam bentuk rupiah untuk mengetahui harga Bitcoin terkini di Indonesia dan juga kripto lainnya🙌🏻 @hafizd5420736 #InvestasiCryptodiPintu",5
"Saya tarik saldo dari btc ke bentuk rupiah, setelah itu ditarik ke bank, di history nya udah berhasil tapi belum masuk rekening udah sekitar sejam an, banyak juga yg ditarik, gimana nih pintu?",3
"harga jauh lebih malah dari exchange lain, fee besar sungguh-sungguh sangat tidak worth it",1
"Minn tolong di tambahkan saham crypto lainya dongg selain ini2 aja , mohon di update yaa min , biar apk pintu makin rame yg download , terimakasih",5
"APLIKASI PINTU CRYPTO sangat berguna dan bagus utk dipakai bagi teman-teman yang ingin berINVESTASI CRYPTO DI PINTU secara Online dan dapat dipantau secara Realtime, banyak market yang di buka oleh PINTU salah satunya BITCOIN & BITCOIN (BTC). JUAL BELI BITCOIN diAplikasi PINTU sangat mudah dan cepat, BTC CRYPTO menjadi The Best nya Market di PINTU. @melkihendi",5
Lagi pemula ni pakai pintu .kalau yang baru mau daptar pake nama ini baru dapat pemula @jimanaur01750,4
"Buat kalian yang baru didunia crypto currency, kalian bisa mulai berinvestasi di Aplikasi Pintu Crypto. Banyak aset crypto yang dapat di perjual belikan dan yang paling penting kalian bisa mulai investasi dengan 11.000 aja. Cussz, langsung diinstall dan mulai DCA bersamaku🥰 @eeisaxd #InvestasiCryptodiPintu",5
aplikasi pintu crypto yang paling simple dan mudah. investasi crypto di pintu juga biaya fee yg paling murah. @ahmadchandraf,5
Min kenapa sekarang apk pintu kalo harga lagi melambung tinggi sering maintenance sih? Jadi ragu untuk main lagi,1
Wallet dengan biaya transaksi termurah dengan interface yang simple dan ringan,5
Aplikasi tidak bermanfaat. Tidak ada perubahana investasi tidak menguntungkan. Kali minimal 50 ribu perorang sudah berapa yg dirugikan😇,1
Menabung crypto secara rutin terasa lebih mudah dan menguntungkan karena di Pintu disediakan fasilitas Earn flexible dengan bunga lumayan tinggi. Aplikasinya juga sangat user friendly! Ayo menabung crypto di Pintu!! @ronijong6528 #InvestasiCryptodiPintu,5
Saya gagal berkali masukin otp.. Saya login reques limit knp ya.. Maaf sya baru daftar,1
Gimana nih bos saya sebagai pemula Saya sudah beli aset matic saldo sdh 0 tapi belum masuk ke maticnya,4
"Aplikasinya simple dan menarik tidak ribet yuk buruan download, buat trader baru buran download segera @rizkyakhmad1301565 #InvestasiCryptodiPintu.",5
"Live chatnya slow respon,, help center juga sama,, akun saya dicuri orang mau non aktifkan akun malah lambat penanganan nya",2
Perasaan dulu pas awal - awal bisa log in di laptop kenapa saya sekrang mau coba buka di Laptop gak bisa ya..,4
"tolong berikan market trx krn biaya kirim trx tergolong murah,, jika anda memasukan trc 20, trx saya yakin akan lebih banyak orang yang menggunakan ini aplikasi",3
"Aplikasi taik , harga selisih nya besar , jangan download dan jangan berinvestasi disini, mending ada inbestasikan uang anda di indodax",1
"menu papan order limit ngak ada,kurang mantap buat trading",3
"Apps trading kripto yang simpel ,the best buat pintu ,,terdaftar di bappepti ,kominfo dan ojk",5
Aplikasinya mudah di fahami dan proses deposit serta penarikan lancar jaya.,5
"Penarikan sangat lambat,pelayanan yang buruk,bahkan penarikan gak masuk dan uang tidak dikembalikan.",1
"3bintang dulu Coinnya masih sedikit.. Tolong tambahi lagi coinnya.. TRX, dooge, dan litcoin",3
Saya pengguna apk pintu ternyata aplikasi nya sangat ringan di gunakan yuk (buka pintu) Aplikasi terjamin di awasi oleh OJK dan bapepti,5
"good aplikasi,,mudah dan semoga tmbh banyak tokenya,,semoga aman dan tidak kena masalah",5
"hi apakah aplikasinya error..?ko tiba"" ga bisa login,,kode masalah 504",3
"Registrasi gagal trus ktp saya udah rusak, bru kali ini registrasi gagal padahal di apps lain berhasil. Nyesel aing ktp saya mana udah saya tebelin",1
"Di aplikasi PINTU, saya bisa banyak belajar bagaimana cara me-manage keuangan yg benar. Terimakasih pintu, sukses selalu.",5
Investasi Crypto di Pintu sangat mempermudah untuk pengguna pemula dan sangat mudah di pahami dan jelas di mengerti . @pintupanto #InvestasiCryptodiPintu,5
apk bagus transaksi deposit/wd lancar ga ada hambatan gas fee kecil.. @ali rahman,5
"@BUKAPINTU,, kalo buka investasi dengan referensi itu sangat bisa berguna, dan bisa menghasilkan saldo perdana, investasi mudah dan sangat rekomendasi disini, sangat berizin OJK, investasi semenjak hari ini, untuk masa depan lebih cerah loh, jual beli aset sangat menjanjikan.",5
Pintu cocok investasi buat pemula dan mudah di pahami tampilanya juga semoga pintu kedepannya menjadi tebaik,5
"bagus min,saran dong tambahin penarikan ke wallet seperti dana atau yang lain min.",4
"Investasi Crypto di Pintu Benar yang di bilang gampang itu, mudah sekali untuk di pelajari, di pintu juga banyak pilihan aset crypto-nya, dan untuk jual beli-nya sangatlah simpel di pintu. @masam211000 #InvestasiCryptodiPintu",5
"Semenjak update gak bisa narik karena rekening saya KTP istri jadi gak bisa di tarik, semenjak update",1
Yg kurang dari aplikasi ini belum bisa bikin tangga atau terjual otomatiz seperti indodax,5
"Seperti yang saya harapkan app untuk platform cripto, cepat, mudah dipahami",5
Aplikasi crypto paling keren simpel budah di pahami No satu terbaik di Indonesia kren abiss #InvestasiCryptodiPintu @rijaljay6107,5
Aplikasi yg sangat bagus dan membantu kita untuk berinvestasi dengan mudah,5
"Apk yg mudah dipahami saya suka, tapi tolong ya admin lengkapi lagi coin nya contoh doge coin Belum ada",4
"Pengalam pertama trading menggunakan pintu, sangat mudah dimengeri dan mudah dipahami, semoga sukses dan berjaya bersama sama @fifebrianto3385 #InvestasiCryptodiPintu",5
"Fiturnya Simple buat pemula, Mudah di pahami 👍 Mantab... @edichealshil744",5
Investasi yang cukup menjanjikan.kecil naiknya penghasilan tapi pasti.luar biasa pelayanan dari aplikasi Pintu ini....semangat terussss.,5
"Bintang satu mamam nih , gk beda jauh sama indodax sama sama sampah ,tiap market bagus kek Loco ,deposit pun lama please uninstal",1
"pasar bisa beda beberapa menit dgn yg real time ters perbandingan hrg co/ di sebelah naik 1% di sini cuma 0,5% pas dijual kadang malah ga berdampak keuntungan krna spread harga jual sama beli ga sama..co/ jual di pasar sebelah 0.001 jadi 1200 lah di pintu cm 1000 bisa di jelaskan..knp ap dah di potong krna ad fee bila menjual..kecewa sih..untung masih test on the water..kasih 3 aj gpp mdhn2 app pintu lbih fair lg aja..",3
"Bro kasi taw gw cara topup token nya kemana kan ada yg 11.000 perhari sampai saldo habis, kalau topup nya kemana? Masih pemula",5
"Terimakasih apk pintu memberikan saya rewards pengguna baru, semoga apk pintu semakin berkembang, sukses slalu",5
"Min , itu koin terra ( Luna ) udah naik lagi harganya, kok di aplikasi belum update juga tentang koin terra ( Luna ) . Nanti pas udah tinggi kali harganya baru di update nya 😑😑😑😑🖕",1
"untuk beli dan jual tidak bisa dilakukan secara manual oleh nasabah, jadi beli jual langsung done otomatis, nasabah tidak bisa mendapatkan harga beli jual yang terbaik. sediakan fitur input jual beli manual dan sediakan juga fitur auto buy sell",1
aplikasi mudah dipelajari untuk penarikan di dana juga cepat terima kasih,5
Masalah untuk pemula yg hanya dapat 100k kebawah selesai fee wd nya itu loh :) MURAH,5
"Min. Saya habis update versi pintu terbaru tapi kenapa malah alarm harga naik dan turunnya jadi g aktif, di pengaturan hp saya , notif saya aktifkan. Saya pilih pintu Krn ad alarm itu min. Kalau kayak gini mending saya tarik dana saya.",4
"Sangat bagus dan mudah di pahami,,dan untuk menambah penghasilan",5
Kenapa saya g bisa log in? Signal bagus. Ko g bisa masuk??? Aneh,1
"mohon diperbaiki, harga jual dan beli sering error pada saat harga crypto pump / down",4
"Aplikasinya eror, gimana ni admin? Pro spot eror",5
"Platform lumayan besar, tapi kok koin seperti OP, BUSD malah tidak ada. Tambahin chain Optimism dan chain L2 lain. Kurangi koin micin.",1
Aplikasi susah untuk verikasi apa memang sistem nya sdh nga bisa baca sdh 20x verifikasi selalu foto buramlah foto kejauhan lah cape buang buang waktu benahi sistem nya.wong daptar dibank NEO saja sekali langsung diverifikasi cuma sekali saja kenapa di aplikasi pintu gagal trs jadi males verifikasinya,1
"Admin PINTU, kenapa ya saya selalu gagal untuk masuk aplikasi hari ini (7 Agustus 2020) dari semalam sampai pagi ini ? Apakah ada masalah perbaikan?",4
"Aplikasi gak jelas anyiiiing, masa kode OTP nya salah terus, padahal udah ku bner ku masukin, di kirim ulang kode nya masih saja salah,,, UNISTAL!!!!",1
"Alhamdulillah ,sejauh ini aplikasi nya bagus , customer service juga ramah dan fast respon",5
"Kak..mau tanya knp apk saya tidak bisa di buka,padahal PIN nya sdh benar.Mohon infonya",1
sangat mudah digunakan bahkan untuk pemula sangat rekomendasi @kooil #InvestasiCryptodiPintu,5
Mana nih eventnya.. dari kemarin daftar tapi ngg dapat apa apa.. nyesel dah daftarnya.. klo bgini mending unisntal aj..,1
Memainkan para user... Saya deposit ustd sampai 480k dan harga ustd turun drastis.tolong market di sesuaikan dengan market lain.ini jelas merugikan user.sedangkan saya udah stake kok malah kurang bukanya nanmbah saldonya!!!,1
"kayaknya apk pintu perlu perbaikan yg serius yaa, soalnya eror melulu saya jd ragu untuk beli saham disini",1
"Jangan salah pilih app untuk investasi cryto, pokoknya investasi cypto di pintu adalah pilihan yang tepat. Karena aplikasinya mudah di gunakan dan yang pasti soal ke amanan sudah terdaftar di OJK dan BAPPEBTI @rdfatu6",5
masih baru belajar,5
"Ngasih artikelnya tentang apa pas masuk munculnya yg lain, pas di ketik cari artikel malah ga ada, kasih info aja scam",3
"sangat mudah digunakan, dan prosesnya cepat,, saya puas memakai aplikasi PINTU ini...",5
Pintu Aplikasi paling mudah digunakan untukn jual beli aset cripto seperti BTC dan aset kripto lainnya di aplikasi pintu dijamin pasti untung,5
Sangat kecewa udah 1 Minggu lebih belum selesai verifikasih nya di awal verifikasi aja udah buat kecewa apa lagi Uda deposit ni,1
Aplikasi busuk uda deposit 250rb ud nunggu 2x48 jam masuk pun blom bonus y cuman mau curi data nasabah aj aplikasi gak guna klok gak masuk juga bonus y ku laporkan ke ojk biar tutup aplikasi pembodohan,1
"Aplikasinya bagus apalgi fee nya rendah, saran dari saya tambahin wallet nya kayak DOGE, LTC, TRX dll mantapp",5
"Pas pertama juga aplikasi ini sangat baik,memberikan saya dana gratis dan sangat bermanfaat. terus saya belajar dan menambah wawasan",5
Apk sangat bagus. Berguna banget. Untuk investasi. Fitur fitur nya juga sangat mudah dipahami. Saya dpet bonus. 51000. Gunakan. Unser name. (@reyboll159),5
Lumayan. tapi agak ngelag dan lambat. Perbaiki lagi kedepannya. Selebihnya sudah bagus semua,4
